"","DBN","SCH_NAME","Cohort.Year","Cohort.Category","Total_Cohort_Num","Total_Grads_Num","Total_Grads_Pct","Total_Regents_Num","TR_Pct_of_Cohort","TR_Pct_of_Grads","Advanced_Regents_Num","AR_Pct_of_Cohort","AR_Pct_of_Grads","Regents_wo_Advanced_Num","RwA_Pct_of_Cohort","RwA_Pct_of_Grads","Local_Num","Local_Pct_of_Cohort","Local_Pct_of_Grads","Still_Enrolled_Num","Still_Enrolled_Pct","Dropped_Out_Num","Dropped_Out_Pct"
"14090","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2006,"5 Year August",188,147,"78.2%",131,"69.7%","89.1%",21,"11.2%","14.3%",110,"58.5%","74.8%",16,"8.5%","10.9%",3,"1.6%",33,"17.6%"
"14091","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2006,"6 Year",190,153,"80.5%",134,"70.5%","87.6%",21,"11.1%","13.7%",113,"59.5%","73.9%",19,"10.0%","12.4%",0,"0.0%",32,"16.8%"
"14092","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2007,"4 Year  June",189,142,"75.1%",135,"71.4%","95.1%",28,"14.8%","19.7%",107,"56.6%","75.4%",7,"3.7%","4.9%",30,"15.9%",17,"9.0%"
"14093","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2007,"4 Year August",189,151,"79.9%",140,"74.1%","92.7%",28,"14.8%","18.5%",112,"59.3%","74.2%",11,"5.8%","7.3%",21,"11.1%",17,"9.0%"
"14094","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2007,"5 Year  June",192,164,"85.4%",150,"78.1%","91.5%",28,"14.6%","17.1%",122,"63.5%","74.4%",14,"7.3%","8.5%",4,"2.1%",24,"12.5%"
"14095","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2007,"5 Year August",192,164,"85.4%",150,"78.1%","91.5%",28,"14.6%","17.1%",122,"63.5%","74.4%",14,"7.3%","8.5%",4,"2.1%",24,"12.5%"
"14096","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2007,"6 Year",192,165,"85.9%",151,"78.6%","91.5%",28,"14.6%","17.0%",123,"64.1%","74.5%",14,"7.3%","8.5%",3,"1.6%",24,"12.5%"
"14097","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2008,"4 Year  June",183,150,"82.0%",146,"79.8%","97.3%",25,"13.7%","16.7%",121,"66.1%","80.7%",4,"2.2%","2.7%",22,"12.0%",11,"6.0%"
"14098","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2008,"4 Year August",183,152,"83.1%",147,"80.3%","96.7%",25,"13.7%","16.4%",122,"66.7%","80.3%",5,"2.7%","3.3%",20,"10.9%",11,"6.0%"
"14099","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2008,"5 Year  June",184,161,"87.5%",154,"83.7%","95.7%",25,"13.6%","15.5%",129,"70.1%","80.1%",7,"3.8%","4.3%",6,"3.3%",17,"9.2%"
"14100","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2008,"5 Year August",184,161,"87.5%",154,"83.7%","95.7%",25,"13.6%","15.5%",129,"70.1%","80.1%",7,"3.8%","4.3%",6,"3.3%",17,"9.2%"
"14101","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2008,"6 Year",184,163,"88.6%",156,"84.8%","95.7%",25,"13.6%","15.3%",131,"71.2%","80.4%",7,"3.8%","4.3%",3,"1.6%",18,"9.8%"
"14102","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2009,"4 Year  June",165,131,"79.4%",125,"75.8%","95.4%",17,"10.3%","13.0%",108,"65.5%","82.4%",6,"3.6%","4.6%",24,"14.5%",9,"5.5%"
"14103","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2009,"4 Year August",165,138,"83.6%",132,"80.0%","95.7%",17,"10.3%","12.3%",115,"69.7%","83.3%",6,"3.6%","4.3%",17,"10.3%",9,"5.5%"
"14104","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2009,"5 Year  June",162,144,"88.9%",138,"85.2%","95.8%",17,"10.5%","11.8%",121,"74.7%","84.0%",6,"3.7%","4.2%",5,"3.1%",12,"7.4%"
"14105","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2009,"5 Year August",162,147,"90.7%",141,"87.0%","95.9%",17,"10.5%","11.6%",124,"76.5%","84.4%",6,"3.7%","4.1%",2,"1.2%",12,"7.4%"
"14106","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2009,"6 Year",162,148,"91.4%",142,"87.7%","95.9%",17,"10.5%","11.5%",125,"77.2%","84.5%",6,"3.7%","4.1%",2,"1.2%",12,"7.4%"
"14107","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2010,"4 Year  June",210,179,"85.2%",177,"84.3%","98.9%",27,"12.9%","15.1%",150,"71.4%","83.8%",2,"1.0%","1.1%",25,"11.9%",6,"2.9%"
"14108","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2010,"4 Year August",210,179,"85.2%",177,"84.3%","98.9%",27,"12.9%","15.1%",150,"71.4%","83.8%",2,"1.0%","1.1%",25,"11.9%",6,"2.9%"
"14109","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2010,"5 Year  June",210,189,"90.0%",184,"87.6%","97.4%",27,"12.9%","14.3%",157,"74.8%","83.1%",5,"2.4%","2.6%",9,"4.3%",11,"5.2%"
"14110","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2010,"5 Year August",210,189,"90.0%",184,"87.6%","97.4%",27,"12.9%","14.3%",157,"74.8%","83.1%",5,"2.4%","2.6%",9,"4.3%",11,"5.2%"
"14111","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2011,"4 Year  June",240,217,"90.4%",215,"89.6%","99.1%",49,"20.4%","22.6%",166,"69.2%","76.5%",2,"0.8%","0.9%",12,"5.0%",10,"4.2%"
"14112","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",2011,"4 Year August",240,217,"90.4%",215,"89.6%","99.1%",49,"20.4%","22.6%",166,"69.2%","76.5%",2,"0.8%","0.9%",12,"5.0%",10,"4.2%"
"14113","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2001,"4 Year  June",76,52,"68.4%",24,"31.6%","46.2%",0,"0.0%","0.0%",24,"31.6%","46.2%",28,"36.8%","53.8%",18,"23.7%",6,"7.9%"
"14114","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2001,"5 Year  June",76,57,"75.0%",24,"31.6%","42.1%",0,"0.0%","0.0%",24,"31.6%","42.1%",33,"43.4%","57.9%",5,"6.6%",13,"17.1%"
"14115","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2001,"6 Year",76,60,"78.9%",24,"31.6%","40.0%",0,"0.0%","0.0%",24,"31.6%","40.0%",36,"47.4%","60.0%",2,"2.6%",13,"17.1%"
"14116","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2002,"4 Year  June",84,53,"63.1%",32,"38.1%","60.4%",0,"0.0%","0.0%",32,"38.1%","60.4%",21,"25.0%","39.6%",14,"16.7%",17,"20.2%"
"14117","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2002,"5 Year  June",84,59,"70.2%",33,"39.3%","55.9%",0,"0.0%","0.0%",33,"39.3%","55.9%",26,"31.0%","44.1%",6,"7.1%",19,"22.6%"
"14118","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2002,"6 Year",84,60,"71.4%",34,"40.5%","56.7%",0,"0.0%","0.0%",34,"40.5%","56.7%",26,"31.0%","43.3%",1,"1.2%",23,"27.4%"
"14119","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2003,"4 Year  June",89,55,"61.8%",25,"28.1%","45.5%",1,"1.1%","1.8%",24,"27.0%","43.6%",30,"33.7%","54.5%",22,"24.7%",8,"9.0%"
"14120","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2003,"5 Year  June",89,60,"67.4%",27,"30.3%","45.0%",1,"1.1%","1.7%",26,"29.2%","43.3%",33,"37.1%","55.0%",12,"13.5%",13,"14.6%"
"14121","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2003,"6 Year",87,64,"73.6%",27,"31.0%","42.2%",1,"1.1%","1.6%",26,"29.9%","40.6%",37,"42.5%","57.8%",3,"3.4%",14,"16.1%"
"14122","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2004,"4 Year  June",91,52,"57.1%",29,"31.9%","55.8%",1,"1.1%","1.9%",28,"30.8%","53.8%",23,"25.3%","44.2%",32,"35.2%",7,"7.7%"
"14123","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2004,"5 Year  June",92,64,"69.6%",33,"35.9%","51.6%",1,"1.1%","1.6%",32,"34.8%","50.0%",31,"33.7%","48.4%",7,"7.6%",13,"14.1%"
"14124","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2004,"6 Year",89,66,"74.2%",33,"37.1%","50.0%",1,"1.1%","1.5%",32,"36.0%","48.5%",33,"37.1%","50.0%",7,"7.9%",14,"15.7%"
"14125","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2005,"4 Year  June",86,59,"68.6%",44,"51.2%","74.6%",3,"3.5%","5.1%",41,"47.7%","69.5%",15,"17.4%","25.4%",18,"20.9%",6,"7.0%"
"14126","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2005,"4 Year August",86,65,"75.6%",46,"53.5%","70.8%",3,"3.5%","4.6%",43,"50.0%","66.2%",19,"22.1%","29.2%",12,"14.0%",6,"7.0%"
"14127","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2005,"5 Year  June",86,68,"79.1%",46,"53.5%","67.6%",3,"3.5%","4.4%",43,"50.0%","63.2%",22,"25.6%","32.4%",7,"8.1%",8,"9.3%"
"14128","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2005,"6 Year",85,71,"83.5%",47,"55.3%","66.2%",3,"3.5%","4.2%",44,"51.8%","62.0%",24,"28.2%","33.8%",3,"3.5%",8,"9.4%"
"14129","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2006,"4 Year  June",95,59,"62.1%",41,"43.2%","69.5%",6,"6.3%","10.2%",35,"36.8%","59.3%",18,"18.9%","30.5%",28,"29.5%",4,"4.2%"
"14130","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2006,"4 Year August",95,63,"66.3%",45,"47.4%","71.4%",6,"6.3%","9.5%",39,"41.1%","61.9%",18,"18.9%","28.6%",24,"25.3%",4,"4.2%"
"14131","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2006,"5 Year  June",93,67,"72.0%",46,"49.5%","68.7%",6,"6.5%","9.0%",40,"43.0%","59.7%",21,"22.6%","31.3%",9,"9.7%",12,"12.9%"
"14132","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2006,"5 Year August",93,68,"73.1%",46,"49.5%","67.6%",6,"6.5%","8.8%",40,"43.0%","58.8%",22,"23.7%","32.4%",8,"8.6%",12,"12.9%"
"14133","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2006,"6 Year",93,70,"75.3%",46,"49.5%","65.7%",6,"6.5%","8.6%",40,"43.0%","57.1%",24,"25.8%","34.3%",4,"4.3%",14,"15.1%"
"14134","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2007,"4 Year  June",115,82,"71.3%",50,"43.5%","61.0%",4,"3.5%","4.9%",46,"40.0%","56.1%",32,"27.8%","39.0%",27,"23.5%",3,"2.6%"
"14135","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2007,"4 Year August",115,85,"73.9%",51,"44.3%","60.0%",4,"3.5%","4.7%",47,"40.9%","55.3%",34,"29.6%","40.0%",24,"20.9%",3,"2.6%"
"14136","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2007,"5 Year  June",112,88,"78.6%",52,"46.4%","59.1%",4,"3.6%","4.5%",48,"42.9%","54.5%",36,"32.1%","40.9%",11,"9.8%",6,"5.4%"
"14137","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2007,"5 Year August",112,90,"80.4%",52,"46.4%","57.8%",4,"3.6%","4.4%",48,"42.9%","53.3%",38,"33.9%","42.2%",9,"8.0%",6,"5.4%"
"14138","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2007,"6 Year",110,91,"82.7%",52,"47.3%","57.1%",4,"3.6%","4.4%",48,"43.6%","52.7%",39,"35.5%","42.9%",4,"3.6%",8,"7.3%"
"14139","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2008,"4 Year  June",113,88,"77.9%",86,"76.1%","97.7%",4,"3.5%","4.5%",82,"72.6%","93.2%",2,"1.8%","2.3%",17,"15.0%",6,"5.3%"
"14140","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2008,"4 Year August",113,89,"78.8%",87,"77.0%","97.8%",4,"3.5%","4.5%",83,"73.5%","93.3%",2,"1.8%","2.2%",16,"14.2%",6,"5.3%"
"14141","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2008,"5 Year  June",112,96,"85.7%",93,"83.0%","96.9%",4,"3.6%","4.2%",89,"79.5%","92.7%",3,"2.7%","3.1%",6,"5.4%",7,"6.3%"
"14142","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2008,"5 Year August",112,97,"86.6%",93,"83.0%","95.9%",4,"3.6%","4.1%",89,"79.5%","91.8%",4,"3.6%","4.1%",5,"4.5%",7,"6.3%"
"14143","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2008,"6 Year",112,98,"87.5%",94,"83.9%","95.9%",4,"3.6%","4.1%",90,"80.4%","91.8%",4,"3.6%","4.1%",1,"0.9%",9,"8.0%"
"14144","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2009,"4 Year  June",106,91,"85.8%",88,"83.0%","96.7%",8,"7.5%","8.8%",80,"75.5%","87.9%",3,"2.8%","3.3%",12,"11.3%",1,"0.9%"
"14145","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2009,"4 Year August",106,91,"85.8%",88,"83.0%","96.7%",8,"7.5%","8.8%",80,"75.5%","87.9%",3,"2.8%","3.3%",12,"11.3%",1,"0.9%"
"14146","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2009,"5 Year  June",105,93,"88.6%",90,"85.7%","96.8%",8,"7.6%","8.6%",82,"78.1%","88.2%",3,"2.9%","3.2%",4,"3.8%",6,"5.7%"
"14147","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2009,"5 Year August",105,93,"88.6%",90,"85.7%","96.8%",8,"7.6%","8.6%",82,"78.1%","88.2%",3,"2.9%","3.2%",4,"3.8%",6,"5.7%"
"14148","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2009,"6 Year",105,97,"92.4%",93,"88.6%","95.9%",8,"7.6%","8.2%",85,"81.0%","87.6%",4,"3.8%","4.1%",2,"1.9%",4,"3.8%"
"14149","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2010,"4 Year  June",111,89,"80.2%",85,"76.6%","95.5%",0,"0.0%","0.0%",85,"76.6%","95.5%",4,"3.6%","4.5%",19,"17.1%",1,"0.9%"
"14150","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2010,"4 Year August",111,91,"82.0%",87,"78.4%","95.6%",0,"0.0%","0.0%",87,"78.4%","95.6%",4,"3.6%","4.4%",17,"15.3%",1,"0.9%"
"14151","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2010,"5 Year  June",109,97,"89.0%",90,"82.6%","92.8%",0,"0.0%","0.0%",90,"82.6%","92.8%",7,"6.4%","7.2%",4,"3.7%",4,"3.7%"
"14152","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2010,"5 Year August",109,98,"89.9%",90,"82.6%","91.8%",0,"0.0%","0.0%",90,"82.6%","91.8%",8,"7.3%","8.2%",3,"2.8%",4,"3.7%"
"14153","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2011,"4 Year  June",121,99,"81.8%",94,"77.7%","94.9%",1,"0.8%","1.0%",93,"76.9%","93.9%",5,"4.1%","5.1%",19,"15.7%",2,"1.7%"
"14154","24Q560","ROBERT F. WAGNER  JR. SECONDARY SCHOOL FOR ARTS AND TE",2011,"4 Year August",121,100,"82.6%",95,"78.5%","95.0%",1,"0.8%","1.0%",94,"77.7%","94.0%",5,"4.1%","5.0%",18,"14.9%",2,"1.7%"
"14155","24Q585","MASPETH HIGH SCHOOL",2011,"4 Year  June",230,223,"97.0%",222,"96.5%","99.6%",69,"30.0%","30.9%",153,"66.5%","68.6%",1,"0.4%","0.4%",3,"1.3%",4,"1.7%"
"14156","24Q585","MASPETH HIGH SCHOOL",2011,"4 Year August",230,224,"97.4%",223,"97.0%","99.6%",69,"30.0%","30.8%",154,"67.0%","68.8%",1,"0.4%","0.4%",2,"0.9%",4,"1.7%"
"14157","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2001,"4 Year  June",273,144,"52.7%",68,"24.9%","47.2%",2,"0.7%","1.4%",66,"24.2%","45.8%",77,"28.2%","53.5%",72,"26.4%",50,"18.3%"
"14158","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2001,"5 Year  June",273,166,"60.8%",75,"27.5%","45.2%",2,"0.7%","1.2%",73,"26.7%","44.0%",92,"33.7%","55.4%",27,"9.9%",73,"26.7%"
"14159","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2001,"6 Year",273,176,"64.5%",78,"28.6%","44.3%",5,"1.8%","2.8%",73,"26.7%","41.5%",100,"36.6%","56.8%",9,"3.3%",81,"29.7%"
"14160","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2002,"4 Year  June",288,135,"46.9%",97,"33.7%","71.9%",43,"14.9%","31.9%",54,"18.8%","40.0%",38,"13.2%","28.1%",85,"29.5%",63,"21.9%"
"14161","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2002,"5 Year  June",288,157,"54.5%",103,"35.8%","65.6%",49,"17.0%","31.2%",54,"18.8%","34.4%",54,"18.8%","34.4%",35,"12.2%",89,"30.9%"
"14162","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2002,"6 Year",288,173,"60.1%",105,"36.5%","60.7%",50,"17.4%","28.9%",55,"19.1%","31.8%",68,"23.6%","39.3%",13,"4.5%",94,"32.6%"
"14163","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2003,"4 Year  June",250,127,"50.8%",69,"27.6%","54.3%",56,"22.4%","44.1%",13,"5.2%","10.2%",58,"23.2%","45.7%",72,"28.8%",43,"17.2%"
"14164","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2003,"5 Year  June",250,157,"62.8%",76,"30.4%","48.4%",56,"22.4%","35.7%",20,"8.0%","12.7%",81,"32.4%","51.6%",23,"9.2%",60,"24.0%"
"14165","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2003,"6 Year",249,162,"65.1%",77,"30.9%","47.5%",56,"22.5%","34.6%",21,"8.4%","13.0%",85,"34.1%","52.5%",7,"2.8%",66,"26.5%"
"14166","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2004,"4 Year  June",230,98,"42.6%",76,"33.0%","77.6%",33,"14.3%","33.7%",43,"18.7%","43.9%",22,"9.6%","22.4%",90,"39.1%",39,"17.0%"
"14167","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2004,"5 Year  June",224,137,"61.2%",93,"41.5%","67.9%",34,"15.2%","24.8%",59,"26.3%","43.1%",44,"19.6%","32.1%",25,"11.2%",57,"25.4%"
"14168","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2004,"6 Year",228,144,"63.2%",96,"42.1%","66.7%",35,"15.4%","24.3%",61,"26.8%","42.4%",48,"21.1%","33.3%",16,"7.0%",64,"28.1%"
"14169","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2005,"4 Year  June",277,192,"69.3%",131,"47.3%","68.2%",26,"9.4%","13.5%",105,"37.9%","54.7%",61,"22.0%","31.8%",61,"22.0%",19,"6.9%"
"14170","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2005,"4 Year August",277,205,"74.0%",138,"49.8%","67.3%",26,"9.4%","12.7%",112,"40.4%","54.6%",67,"24.2%","32.7%",48,"17.3%",19,"6.9%"
"14171","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2005,"5 Year  June",271,215,"79.3%",142,"52.4%","66.0%",26,"9.6%","12.1%",116,"42.8%","54.0%",73,"26.9%","34.0%",18,"6.6%",33,"12.2%"
"14172","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2005,"6 Year",271,224,"82.7%",145,"53.5%","64.7%",26,"9.6%","11.6%",119,"43.9%","53.1%",79,"29.2%","35.3%",9,"3.3%",33,"12.2%"
"14173","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2006,"4 Year  June",271,192,"70.8%",157,"57.9%","81.8%",26,"9.6%","13.5%",131,"48.3%","68.2%",35,"12.9%","18.2%",43,"15.9%",29,"10.7%"
"14174","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2006,"4 Year August",271,200,"73.8%",162,"59.8%","81.0%",26,"9.6%","13.0%",136,"50.2%","68.0%",38,"14.0%","19.0%",35,"12.9%",29,"10.7%"
"14175","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2006,"5 Year  June",269,212,"78.8%",168,"62.5%","79.2%",26,"9.7%","12.3%",142,"52.8%","67.0%",44,"16.4%","20.8%",3,"1.1%",47,"17.5%"
"14176","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2006,"5 Year August",269,213,"79.2%",168,"62.5%","78.9%",26,"9.7%","12.2%",142,"52.8%","66.7%",45,"16.7%","21.1%",3,"1.1%",46,"17.1%"
"14177","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2006,"6 Year",270,216,"80.0%",169,"62.6%","78.2%",26,"9.6%","12.0%",143,"53.0%","66.2%",47,"17.4%","21.8%",2,"0.7%",50,"18.5%"
"14178","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2007,"4 Year  June",270,195,"72.2%",170,"63.0%","87.2%",17,"6.3%","8.7%",153,"56.7%","78.5%",25,"9.3%","12.8%",46,"17.0%",24,"8.9%"
"14179","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2007,"4 Year August",270,206,"76.3%",178,"65.9%","86.4%",17,"6.3%","8.3%",161,"59.6%","78.2%",28,"10.4%","13.6%",35,"13.0%",24,"8.9%"
"14180","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2007,"5 Year  June",270,222,"82.2%",185,"68.5%","83.3%",17,"6.3%","7.7%",168,"62.2%","75.7%",37,"13.7%","16.7%",3,"1.1%",40,"14.8%"
"14181","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2007,"5 Year August",270,228,"84.4%",187,"69.3%","82.0%",17,"6.3%","7.5%",170,"63.0%","74.6%",41,"15.2%","18.0%",3,"1.1%",34,"12.6%"
"14182","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2007,"6 Year",268,229,"85.4%",189,"70.5%","82.5%",17,"6.3%","7.4%",172,"64.2%","75.1%",40,"14.9%","17.5%",2,"0.7%",33,"12.3%"
"14183","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2008,"4 Year  June",326,216,"66.3%",206,"63.2%","95.4%",21,"6.4%","9.7%",185,"56.7%","85.6%",10,"3.1%","4.6%",77,"23.6%",30,"9.2%"
"14184","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2008,"4 Year August",326,242,"74.2%",231,"70.9%","95.5%",22,"6.7%","9.1%",209,"64.1%","86.4%",11,"3.4%","4.5%",51,"15.6%",30,"9.2%"
"14185","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2008,"5 Year  June",322,256,"79.5%",241,"74.8%","94.1%",22,"6.8%","8.6%",219,"68.0%","85.5%",15,"4.7%","5.9%",17,"5.3%",45,"14.0%"
"14186","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2008,"5 Year August",322,258,"80.1%",243,"75.5%","94.2%",22,"6.8%","8.5%",221,"68.6%","85.7%",15,"4.7%","5.8%",15,"4.7%",45,"14.0%"
"14187","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2008,"6 Year",319,263,"82.4%",248,"77.7%","94.3%",22,"6.9%","8.4%",226,"70.8%","85.9%",15,"4.7%","5.7%",7,"2.2%",45,"14.1%"
"14188","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2009,"4 Year  June",334,250,"74.9%",239,"71.6%","95.6%",20,"6.0%","8.0%",219,"65.6%","87.6%",11,"3.3%","4.4%",63,"18.9%",16,"4.8%"
"14189","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2009,"4 Year August",334,269,"80.5%",256,"76.6%","95.2%",20,"6.0%","7.4%",236,"70.7%","87.7%",13,"3.9%","4.8%",44,"13.2%",16,"4.8%"
"14190","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2009,"5 Year  June",332,280,"84.3%",264,"79.5%","94.3%",20,"6.0%","7.1%",244,"73.5%","87.1%",16,"4.8%","5.7%",18,"5.4%",30,"9.0%"
"14191","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2009,"5 Year August",332,282,"84.9%",265,"79.8%","94.0%",20,"6.0%","7.1%",245,"73.8%","86.9%",17,"5.1%","6.0%",16,"4.8%",30,"9.0%"
"14192","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",2009,"6 Year",329,288,"87.5%",270,"82.1%","93.8%",20,"6.1%","6.9%",250,"76.0%","86.8%",18,"5.5%","6.3%",10,"3.0%",27,"8.2%"
