DBN,School Name,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Other,% Other,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty
31R007,I.S. 007 Elias Bernstein,2015-16,1190,0,0,0,0,0,0,0,384,399,407,0,0,0,0,611,51.30%,579,48.70%,52,4.40%,9,0.80%,79,6.60%,7,0.60%,1043,87.60%,204,17.10%,9,0.80%,409,34.40%
31R008,P.S. 8 Shirlee Solomon,2011-12,454,34,70,67,49,70,78,86,0,0,0,0,0,0,0,230,50.70%,224,49.30%,16,3.50%,11,2.40%,59,13.00%,1,0.20%,367,80.80%,111,24.40%,7,1.50%,175,38.50%
31R008,P.S. 8 Shirlee Solomon,2012-13,493,36,97,69,68,60,81,82,0,0,0,0,0,0,0,236,47.90%,257,52.10%,32,6.50%,15,3.00%,49,9.90%,0,0.00%,397,80.50%,133,27.00%,5,1.00%,201,40.80%
31R008,P.S. 8 Shirlee Solomon,2013-14,550,35,128,112,68,78,55,74,0,0,0,0,0,0,0,265,48.20%,285,51.80%,31,5.60%,15,2.70%,69,12.50%,3,0.50%,432,78.50%,131,23.80%,4,0.70%,208,37.80%
31R008,P.S. 8 Shirlee Solomon,2014-15,554,30,94,127,111,65,72,55,0,0,0,0,0,0,0,252,45.50%,302,54.50%,34,6.10%,14,2.50%,67,12.10%,4,0.70%,435,78.50%,123,22.20%,11,2.00%,199,35.90%
31R008,P.S. 8 Shirlee Solomon,2015-16,556,18,85,93,112,110,66,72,0,0,0,0,0,0,0,262,47.10%,294,52.90%,35,6.30%,9,1.60%,75,13.50%,5,0.90%,432,77.70%,109,19.60%,9,1.60%,191,34.40%
31R009,Naples Street Elementary School,2013-14,87,36,51,0,0,0,0,0,0,0,0,0,0,0,0,44,50.60%,43,49.40%,7,8.00%,18,20.70%,22,25.30%,1,1.10%,39,44.80%,19,21.80%,2,2.30%,39,44.80%
31R009,Naples Street Elementary School,2014-15,152,36,56,60,0,0,0,0,0,0,0,0,0,0,0,73,48.00%,79,52.00%,9,5.90%,19,12.50%,45,29.60%,5,3.30%,74,48.70%,45,29.60%,5,3.30%,70,46.10%
31R009,Naples Street Elementary School,2015-16,216,36,56,65,59,0,0,0,0,0,0,0,0,0,0,111,51.40%,105,48.60%,13,6.00%,28,13.00%,59,27.30%,6,2.80%,110,50.90%,60,27.80%,2,0.90%,94,43.50%
31R010,Fort Hill Collaborative Elementary School,2014-15,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,23,37.10%,39,62.90%,5,8.10%,21,33.90%,32,51.60%,0,0.00%,4,6.50%,17,27.40%,21,33.90%,58,93.50%
31R010,Fort Hill Collaborative Elementary School,2015-16,95,0,40,55,0,0,0,0,0,0,0,0,0,0,0,40,42.10%,55,57.90%,10,10.50%,27,28.40%,52,54.70%,1,1.10%,5,5.30%,20,21.10%,25,26.30%,88,92.60%
31R011,P.S. 11 Thomas Dongan School,2011-12,300,17,47,45,36,59,49,47,0,0,0,0,0,0,0,141,47.00%,159,53.00%,15,5.00%,47,15.70%,107,35.70%,5,1.70%,126,42.00%,76,25.30%,20,6.70%,236,78.70%
31R011,P.S. 11 Thomas Dongan School,2012-13,301,18,56,41,44,35,54,53,0,0,0,0,0,0,0,141,46.80%,160,53.20%,22,7.30%,44,14.60%,115,38.20%,6,2.00%,114,37.90%,80,26.60%,15,5.00%,229,76.10%
31R011,P.S. 11 Thomas Dongan School,2013-14,275,18,40,50,36,44,30,57,0,0,0,0,0,0,0,126,45.80%,149,54.20%,16,5.80%,45,16.40%,107,38.90%,5,1.80%,102,37.10%,71,25.80%,18,6.50%,212,77.10%
31R011,P.S. 11 Thomas Dongan School,2014-15,282,33,43,45,50,33,45,33,0,0,0,0,0,0,0,135,47.90%,147,52.10%,19,6.70%,42,14.90%,117,41.50%,4,1.40%,100,35.50%,67,23.80%,29,10.30%,215,76.20%
31R011,P.S. 11 Thomas Dongan School,2015-16,280,29,45,38,46,44,38,40,0,0,0,0,0,0,0,138,49.30%,142,50.70%,23,8.20%,44,15.70%,112,40.00%,3,1.10%,98,35.00%,55,19.60%,31,11.10%,215,76.80%
31R013,P.S. 013 M. L. Lindemeyer,2011-12,794,34,132,131,134,134,116,113,0,0,0,0,0,0,0,395,49.70%,399,50.30%,108,13.60%,148,18.60%,293,36.90%,10,1.30%,235,29.60%,123,15.50%,122,15.40%,794,100.00%
31R013,P.S. 013 M. L. Lindemeyer,2012-13,819,36,131,144,121,135,134,118,0,0,0,0,0,0,0,405,49.50%,414,50.50%,120,14.70%,143,17.50%,318,38.80%,11,1.30%,227,27.70%,152,18.60%,130,15.90%,819,100.00%
31R013,P.S. 013 M. L. Lindemeyer,2013-14,854,36,119,153,143,120,144,139,0,0,0,0,0,0,0,427,50.00%,427,50.00%,122,14.30%,141,16.50%,356,41.70%,18,2.10%,217,25.40%,187,21.90%,123,14.40%,854,100.00%
31R013,P.S. 013 M. L. Lindemeyer,2014-15,861,34,128,127,160,142,132,138,0,0,0,0,0,0,0,452,52.50%,409,47.50%,117,13.60%,145,16.80%,371,43.10%,24,2.80%,204,23.70%,190,22.10%,126,14.60%,861,100.00%
31R013,P.S. 013 M. L. Lindemeyer,2015-16,853,18,127,138,129,169,143,129,0,0,0,0,0,0,0,429,50.30%,424,49.70%,124,14.50%,138,16.20%,378,44.30%,27,3.20%,186,21.80%,192,22.50%,115,13.50%,853,100.00%
31R016,P.S. 016 John J. Driscoll,2011-12,856,31,104,133,132,154,161,141,0,0,0,0,0,0,0,437,51.10%,419,48.90%,46,5.40%,234,27.30%,465,54.30%,3,0.40%,108,12.60%,199,23.20%,249,29.10%,818,95.60%
31R016,P.S. 016 John J. Driscoll,2012-13,808,29,100,120,119,135,155,150,0,0,0,0,0,0,0,410,50.70%,398,49.30%,44,5.40%,207,25.60%,449,55.60%,3,0.40%,105,13.00%,181,22.40%,232,28.70%,772,95.50%
31R016,P.S. 016 John J. Driscoll,2013-14,730,30,109,107,107,112,109,156,0,0,0,0,0,0,0,369,50.50%,361,49.50%,35,4.80%,183,25.10%,408,55.90%,7,1.00%,97,13.30%,179,24.50%,199,27.30%,695,95.20%
31R016,P.S. 016 John J. Driscoll,2014-15,620,29,55,117,97,109,105,108,0,0,0,0,0,0,0,299,48.20%,321,51.80%,34,5.50%,136,21.90%,366,59.00%,4,0.60%,80,12.90%,169,27.30%,166,26.80%,596,96.10%
31R016,P.S. 016 John J. Driscoll,2015-16,617,50,69,60,110,108,111,109,0,0,0,0,0,0,0,304,49.30%,313,50.70%,35,5.70%,171,27.70%,339,54.90%,9,1.50%,63,10.20%,153,24.80%,143,23.20%,592,95.90%
31R018,P.S. 018 John G. Whittier,2011-12,621,52,92,108,91,95,87,96,0,0,0,0,0,0,0,283,45.60%,338,54.40%,16,2.60%,244,39.30%,289,46.50%,3,0.50%,69,11.10%,180,29.00%,42,6.80%,621,100.00%
31R018,P.S. 018 John G. Whittier,2012-13,623,54,113,89,95,96,89,87,0,0,0,0,0,0,0,274,44.00%,349,56.00%,14,2.20%,255,40.90%,293,47.00%,6,1.00%,55,8.80%,190,30.50%,37,5.90%,623,100.00%
31R018,P.S. 018 John G. Whittier,2013-14,617,54,110,98,83,91,94,87,0,0,0,0,0,0,0,266,43.10%,351,56.90%,20,3.20%,254,41.20%,295,47.80%,7,1.10%,41,6.60%,206,33.40%,33,5.30%,617,100.00%
31R018,P.S. 018 John G. Whittier,2014-15,637,53,118,103,86,100,89,88,0,0,0,0,0,0,0,284,44.60%,353,55.40%,19,3.00%,284,44.60%,286,44.90%,10,1.60%,38,6.00%,238,37.40%,34,5.30%,637,100.00%
31R018,P.S. 018 John G. Whittier,2015-16,622,45,108,109,92,85,93,90,0,0,0,0,0,0,0,283,45.50%,339,54.50%,22,3.50%,270,43.40%,286,46.00%,10,1.60%,34,5.50%,221,35.50%,40,6.40%,622,100.00%
31R019,P.S. 019 The Curtis School,2011-12,624,30,95,77,107,101,115,99,0,0,0,0,0,0,0,315,50.50%,309,49.50%,38,6.10%,120,19.20%,390,62.50%,19,3.00%,57,9.10%,107,17.10%,90,14.40%,624,100.00%
31R019,P.S. 019 The Curtis School,2012-13,627,34,107,94,91,93,96,112,0,0,0,0,0,0,0,313,49.90%,314,50.10%,39,6.20%,111,17.70%,397,63.30%,22,3.50%,58,9.30%,106,16.90%,101,16.10%,627,100.00%
31R019,P.S. 019 The Curtis School,2013-14,624,36,100,121,96,87,87,97,0,0,0,0,0,0,0,309,49.50%,315,50.50%,35,5.60%,105,16.80%,398,63.80%,19,3.00%,67,10.70%,120,19.20%,101,16.20%,624,100.00%
31R019,P.S. 019 The Curtis School,2014-15,622,36,95,107,109,100,93,82,0,0,0,0,0,0,0,305,49.00%,317,51.00%,27,4.30%,96,15.40%,417,67.00%,18,2.90%,64,10.30%,117,18.80%,107,17.20%,622,100.00%
31R019,P.S. 019 The Curtis School,2015-16,657,35,106,108,105,107,102,94,0,0,0,0,0,0,0,332,50.50%,325,49.50%,28,4.30%,104,15.80%,449,68.30%,21,3.20%,55,8.40%,128,19.50%,114,17.40%,657,100.00%
31R020,P.S. 020 Port Richmond,2011-12,510,0,77,100,93,88,87,65,0,0,0,0,0,0,0,247,48.40%,263,51.60%,2,0.40%,87,17.10%,374,73.30%,8,1.60%,39,7.60%,117,22.90%,203,39.80%,478,93.70%
31R020,P.S. 020 Port Richmond,2012-13,531,0,89,94,92,87,82,87,0,0,0,0,0,0,0,267,50.30%,264,49.70%,2,0.40%,94,17.70%,397,74.80%,6,1.10%,32,6.00%,128,24.10%,213,40.10%,517,97.40%
31R020,P.S. 020 Port Richmond,2013-14,500,0,67,113,80,84,77,79,0,0,0,0,0,0,0,247,49.40%,253,50.60%,1,0.20%,77,15.40%,388,77.60%,6,1.20%,28,5.60%,134,26.80%,205,41.00%,489,97.80%
31R020,P.S. 020 Port Richmond,2014-15,487,0,59,91,95,78,90,74,0,0,0,0,0,0,0,253,52.00%,234,48.00%,3,0.60%,67,13.80%,380,78.00%,7,1.40%,30,6.20%,162,33.30%,202,41.50%,475,97.50%
31R020,P.S. 020 Port Richmond,2015-16,492,0,64,67,103,93,74,91,0,0,0,0,0,0,0,237,48.20%,255,51.80%,4,0.80%,63,12.80%,387,78.70%,8,1.60%,30,6.10%,171,34.80%,189,38.40%,473,96.10%
31R021,P.S. 21 Margaret Emery-Elm Park,2011-12,468,0,73,81,76,94,70,74,0,0,0,0,0,0,0,228,48.70%,240,51.30%,14,3.00%,119,25.40%,276,59.00%,3,0.60%,56,12.00%,98,20.90%,93,19.90%,468,100.00%
31R021,P.S. 21 Margaret Emery-Elm Park,2012-13,464,0,75,74,85,78,83,69,0,0,0,0,0,0,0,219,47.20%,245,52.80%,14,3.00%,105,22.60%,295,63.60%,4,0.90%,46,9.90%,137,29.50%,94,20.30%,464,100.00%
31R021,P.S. 21 Margaret Emery-Elm Park,2013-14,434,0,56,77,73,84,68,76,0,0,0,0,0,0,0,201,46.30%,233,53.70%,12,2.80%,82,18.90%,276,63.60%,9,2.10%,55,12.70%,153,35.30%,85,19.60%,434,100.00%
31R021,P.S. 21 Margaret Emery-Elm Park,2014-15,404,0,58,60,77,70,71,68,0,0,0,0,0,0,0,189,46.80%,215,53.20%,7,1.70%,83,20.50%,233,57.70%,0,0.00%,81,20.00%,145,35.90%,74,18.30%,404,100.00%
31R021,P.S. 21 Margaret Emery-Elm Park,2015-16,405,0,63,64,68,70,71,69,0,0,0,0,0,0,0,192,47.40%,213,52.60%,7,1.70%,99,24.40%,236,58.30%,1,0.20%,62,15.30%,134,33.10%,69,17.00%,405,100.00%
31R022,P.S. 022 Graniteville,2011-12,1074,36,154,151,153,153,210,217,0,0,0,0,0,0,0,554,51.60%,520,48.40%,98,9.10%,259,24.10%,538,50.10%,15,1.40%,164,15.30%,226,21.00%,97,9.00%,897,83.50%
31R022,P.S. 022 Graniteville,2012-13,1073,35,157,172,156,178,166,209,0,0,0,0,0,0,0,551,51.40%,522,48.60%,100,9.30%,270,25.20%,531,49.50%,20,1.90%,152,14.20%,222,20.70%,104,9.70%,906,84.40%
31R022,P.S. 022 Graniteville,2013-14,1055,36,179,171,158,160,174,177,0,0,0,0,0,0,0,546,51.80%,509,48.20%,78,7.40%,264,25.00%,578,54.80%,22,2.10%,113,10.70%,239,22.70%,123,11.70%,910,86.30%
31R022,P.S. 022 Graniteville,2014-15,1067,35,177,177,159,177,159,183,0,0,0,0,0,0,0,564,52.90%,503,47.10%,72,6.70%,247,23.10%,598,56.00%,28,2.60%,122,11.40%,245,23.00%,140,13.10%,920,86.20%
31R022,P.S. 022 Graniteville,2015-16,1042,18,171,189,172,151,178,163,0,0,0,0,0,0,0,547,52.50%,495,47.50%,74,7.10%,246,23.60%,572,54.90%,29,2.80%,121,11.60%,213,20.40%,150,14.40%,907,87.00%
31R023,P.S. 023 Richmondtown,2011-12,530,31,65,90,73,87,102,82,0,0,0,0,0,0,0,255,48.10%,275,51.90%,13,2.50%,15,2.80%,69,13.00%,0,0.00%,433,81.70%,127,24.00%,16,3.00%,168,31.70%
31R023,P.S. 023 Richmondtown,2012-13,526,36,77,68,88,77,83,97,0,0,0,0,0,0,0,259,49.20%,267,50.80%,13,2.50%,13,2.50%,71,13.50%,1,0.20%,428,81.40%,128,24.30%,14,2.70%,174,33.10%
31R023,P.S. 023 Richmondtown,2013-14,497,29,83,78,64,85,73,85,0,0,0,0,0,0,0,243,48.90%,254,51.10%,11,2.20%,11,2.20%,77,15.50%,5,1.00%,393,79.10%,140,28.20%,13,2.60%,185,37.20%
31R023,P.S. 023 Richmondtown,2014-15,504,27,87,87,80,63,86,74,0,0,0,0,0,0,0,248,49.20%,256,50.80%,16,3.20%,8,1.60%,81,16.10%,6,1.20%,393,78.00%,141,28.00%,13,2.60%,178,35.30%
31R023,P.S. 023 Richmondtown,2015-16,516,36,83,80,82,85,62,88,0,0,0,0,0,0,0,259,50.20%,257,49.80%,15,2.90%,7,1.40%,87,16.90%,8,1.60%,399,77.30%,144,27.90%,9,1.70%,164,31.80%
31R024,I.S. 024 Myra S. Barnes,2011-12,1414,0,0,0,0,0,0,0,458,459,497,0,0,0,0,633,44.80%,781,55.20%,55,3.90%,22,1.60%,153,10.80%,9,0.60%,1175,83.10%,268,19.00%,21,1.50%,563,39.80%
31R024,I.S. 024 Myra S. Barnes,2012-13,1403,0,0,0,0,0,0,0,464,470,469,0,0,0,0,635,45.30%,768,54.70%,57,4.10%,27,1.90%,151,10.80%,11,0.80%,1157,82.50%,269,19.20%,22,1.60%,636,45.30%
31R024,I.S. 024 Myra S. Barnes,2013-14,1387,0,0,0,0,0,0,0,439,467,481,0,0,0,0,645,46.50%,742,53.50%,48,3.50%,17,1.20%,160,11.50%,11,0.80%,1151,83.00%,260,18.70%,23,1.70%,581,41.90%
31R024,I.S. 024 Myra S. Barnes,2014-15,1371,0,0,0,0,0,0,0,448,455,468,0,0,0,0,661,48.20%,710,51.80%,43,3.10%,20,1.50%,150,10.90%,13,0.90%,1145,83.50%,294,21.40%,23,1.70%,489,35.70%
31R024,I.S. 024 Myra S. Barnes,2015-16,1290,0,0,0,0,0,0,0,385,454,451,0,0,0,0,610,47.30%,680,52.70%,43,3.30%,16,1.20%,149,11.60%,11,0.90%,1071,83.00%,292,22.60%,27,2.10%,420,32.60%
31R026,P.S. 026 The Carteret School,2011-12,147,0,24,27,24,22,28,22,0,0,0,0,0,0,0,71,48.30%,76,51.70%,8,5.40%,6,4.10%,56,38.10%,1,0.70%,76,51.70%,30,20.40%,13,8.80%,147,100.00%
31R026,P.S. 026 The Carteret School,2012-13,189,29,29,22,27,25,28,29,0,0,0,0,0,0,0,98,51.90%,91,48.10%,15,7.90%,8,4.20%,68,36.00%,8,4.20%,90,47.60%,45,23.80%,14,7.40%,109,57.70%
31R026,P.S. 026 The Carteret School,2013-14,211,34,42,24,25,29,28,29,0,0,0,0,0,0,0,109,51.70%,102,48.30%,15,7.10%,8,3.80%,72,34.10%,6,2.80%,110,52.10%,52,24.60%,12,5.70%,118,55.90%
31R026,P.S. 026 The Carteret School,2014-15,222,26,42,38,27,25,29,35,0,0,0,0,0,0,0,117,52.70%,105,47.30%,21,9.50%,9,4.10%,81,36.50%,6,2.70%,105,47.30%,46,20.70%,16,7.20%,128,57.70%
31R026,P.S. 026 The Carteret School,2015-16,236,18,45,48,38,29,28,30,0,0,0,0,0,0,0,127,53.80%,109,46.20%,20,8.50%,10,4.20%,81,34.30%,5,2.10%,120,50.80%,49,20.80%,21,8.90%,121,51.30%
31R027,I.S. 027 Anning S. Prall,2011-12,1068,0,0,0,0,0,0,0,375,324,369,0,0,0,0,499,46.70%,569,53.30%,122,11.40%,248,23.20%,391,36.60%,7,0.70%,300,28.10%,259,24.30%,67,6.30%,742,69.50%
31R027,I.S. 027 Anning S. Prall,2012-13,1069,0,0,0,0,0,0,0,380,364,325,0,0,0,0,490,45.80%,579,54.20%,124,11.60%,232,21.70%,408,38.20%,12,1.10%,293,27.40%,267,25.00%,65,6.10%,723,67.60%
31R027,I.S. 027 Anning S. Prall,2013-14,1129,0,0,0,0,0,0,0,371,387,371,0,0,0,0,537,47.60%,592,52.40%,121,10.70%,245,21.70%,454,40.20%,22,1.90%,287,25.40%,282,25.00%,72,6.40%,798,70.70%
31R027,I.S. 027 Anning S. Prall,2014-15,1114,0,0,0,0,0,0,0,345,376,393,0,0,0,0,548,49.20%,566,50.80%,124,11.10%,251,22.50%,434,39.00%,27,2.40%,278,25.00%,267,24.00%,62,5.60%,756,67.90%
31R027,I.S. 027 Anning S. Prall,2015-16,1038,0,0,0,0,0,0,0,319,342,377,0,0,0,0,498,48.00%,540,52.00%,102,9.80%,244,23.50%,414,39.90%,19,1.80%,259,25.00%,249,24.00%,55,5.30%,691,66.60%
31R028,The Eagle Academy for Young Men of Staten Island,2014-15,62,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0.00%,62,100.00%,4,6.50%,34,54.80%,19,30.60%,0,0.00%,5,8.10%,21,33.90%,2,3.20%,45,72.60%
31R028,The Eagle Academy for Young Men of Staten Island,2015-16,127,0,0,0,0,0,0,0,68,59,0,0,0,0,0,0,0.00%,127,100.00%,11,8.70%,66,52.00%,39,30.70%,2,1.60%,9,7.10%,48,37.80%,4,3.10%,97,76.40%
31R029,P.S. 029 Bardwell,2011-12,774,18,127,132,129,147,132,89,0,0,0,0,0,0,0,399,51.60%,375,48.40%,103,13.30%,68,8.80%,126,16.30%,3,0.40%,474,61.20%,110,14.20%,20,2.60%,333,43.00%
31R029,P.S. 029 Bardwell,2012-13,822,18,124,137,134,125,153,131,0,0,0,0,0,0,0,411,50.00%,411,50.00%,120,14.60%,69,8.40%,139,16.90%,11,1.30%,483,58.80%,118,14.40%,25,3.00%,362,44.00%
31R029,P.S. 029 Bardwell,2013-14,784,18,103,122,137,128,125,151,0,0,0,0,0,0,0,384,49.00%,400,51.00%,108,13.80%,70,8.90%,138,17.60%,8,1.00%,460,58.70%,129,16.50%,25,3.20%,357,45.50%
31R029,P.S. 029 Bardwell,2014-15,744,18,106,99,131,137,132,121,0,0,0,0,0,0,0,349,46.90%,395,53.10%,110,14.80%,60,8.10%,157,21.10%,10,1.30%,407,54.70%,136,18.30%,19,2.60%,338,45.40%
31R029,P.S. 029 Bardwell,2015-16,701,16,96,100,98,131,130,130,0,0,0,0,0,0,0,324,46.20%,377,53.80%,110,15.70%,60,8.60%,153,21.80%,11,1.60%,367,52.40%,132,18.80%,23,3.30%,328,46.80%
31R030,P.S. 030 Westerleigh,2011-12,831,0,140,125,149,137,134,146,0,0,0,0,0,0,0,389,46.80%,442,53.20%,55,6.60%,40,4.80%,158,19.00%,11,1.30%,567,68.20%,175,21.10%,29,3.50%,334,40.20%
31R030,P.S. 030 Westerleigh,2012-13,813,18,134,123,131,145,128,134,0,0,0,0,0,0,0,394,48.50%,419,51.50%,48,5.90%,22,2.70%,164,20.20%,8,1.00%,571,70.20%,171,21.00%,27,3.30%,314,38.60%
31R030,P.S. 030 Westerleigh,2013-14,809,18,134,136,112,132,146,131,0,0,0,0,0,0,0,402,49.70%,407,50.30%,53,6.60%,23,2.80%,169,20.90%,11,1.40%,553,68.40%,178,22.00%,35,4.30%,313,38.70%
31R030,P.S. 030 Westerleigh,2014-15,792,18,134,136,122,116,126,140,0,0,0,0,0,0,0,398,50.30%,394,49.70%,43,5.40%,23,2.90%,178,22.50%,19,2.40%,529,66.80%,195,24.60%,36,4.50%,291,36.70%
31R030,P.S. 030 Westerleigh,2015-16,786,18,134,135,130,126,117,126,0,0,0,0,0,0,0,387,49.20%,399,50.80%,50,6.40%,19,2.40%,179,22.80%,21,2.70%,517,65.80%,182,23.20%,47,6.00%,273,34.70%
31R031,P.S. 031 William T. Davis,2011-12,482,18,69,60,71,88,80,96,0,0,0,0,0,0,0,235,48.80%,247,51.20%,5,1.00%,247,51.20%,178,36.90%,4,0.80%,48,10.00%,127,26.30%,33,6.80%,482,100.00%
31R031,P.S. 031 William T. Davis,2012-13,493,18,84,79,65,79,81,87,0,0,0,0,0,0,0,229,46.50%,264,53.50%,1,0.20%,267,54.20%,180,36.50%,8,1.60%,37,7.50%,138,28.00%,30,6.10%,493,100.00%
31R031,P.S. 031 William T. Davis,2013-14,465,18,69,84,80,78,64,72,0,0,0,0,0,0,0,212,45.60%,253,54.40%,3,0.60%,241,51.80%,178,38.30%,13,2.80%,30,6.50%,135,29.00%,30,6.50%,465,100.00%
31R031,P.S. 031 William T. Davis,2014-15,453,35,73,59,87,67,68,64,0,0,0,0,0,0,0,204,45.00%,249,55.00%,2,0.40%,225,49.70%,186,41.10%,17,3.80%,23,5.10%,135,29.80%,26,5.70%,453,100.00%
31R031,P.S. 031 William T. Davis,2015-16,465,33,60,81,71,88,61,71,0,0,0,0,0,0,0,224,48.20%,241,51.80%,1,0.20%,242,52.00%,182,39.10%,21,4.50%,19,4.10%,113,24.30%,18,3.90%,465,100.00%
31R032,P.S. 032 The Gifford School,2011-12,804,36,112,128,136,156,114,122,0,0,0,0,0,0,0,414,51.50%,390,48.50%,28,3.50%,6,0.70%,86,10.70%,9,1.10%,675,84.00%,156,19.40%,18,2.20%,320,39.80%
31R032,P.S. 032 The Gifford School,2012-13,801,35,114,111,125,140,160,116,0,0,0,0,0,0,0,398,49.70%,403,50.30%,29,3.60%,5,0.60%,114,14.20%,10,1.20%,643,80.30%,159,19.90%,18,2.20%,300,37.50%
31R032,P.S. 032 The Gifford School,2013-14,781,34,108,111,107,127,140,154,0,0,0,0,0,0,0,377,48.30%,404,51.70%,26,3.30%,5,0.60%,111,14.20%,13,1.70%,626,80.20%,174,22.30%,17,2.20%,294,37.60%
31R032,P.S. 032 The Gifford School,2014-15,714,37,94,110,108,104,124,137,0,0,0,0,0,0,0,339,47.50%,375,52.50%,19,2.70%,7,1.00%,111,15.50%,9,1.30%,568,79.60%,183,25.60%,13,1.80%,249,34.90%
31R032,P.S. 032 The Gifford School,2015-16,687,53,97,96,108,106,105,122,0,0,0,0,0,0,0,340,49.50%,347,50.50%,18,2.60%,5,0.70%,115,16.70%,10,1.50%,539,78.50%,190,27.70%,13,1.90%,221,32.20%
31R034,I.S. 034 Tottenville,2011-12,1102,0,0,0,0,0,0,0,362,376,364,0,0,0,0,540,49.00%,562,51.00%,23,2.10%,4,0.40%,95,8.60%,5,0.50%,975,88.50%,214,19.40%,11,1.00%,378,34.30%
31R034,I.S. 034 Tottenville,2012-13,1142,0,0,0,0,0,0,0,391,372,379,0,0,0,0,558,48.90%,584,51.10%,19,1.70%,3,0.30%,116,10.20%,8,0.70%,996,87.20%,244,21.40%,6,0.50%,398,34.90%
31R034,I.S. 034 Tottenville,2013-14,1147,0,0,0,0,0,0,0,387,393,367,0,0,0,0,564,49.20%,583,50.80%,28,2.40%,3,0.30%,128,11.20%,9,0.80%,979,85.40%,245,21.40%,9,0.80%,371,32.30%
31R034,I.S. 034 Tottenville,2014-15,1165,0,0,0,0,0,0,0,388,390,387,0,0,0,0,575,49.40%,590,50.60%,34,2.90%,5,0.40%,140,12.00%,9,0.80%,977,83.90%,284,24.40%,14,1.20%,391,33.60%
31R034,I.S. 034 Tottenville,2015-16,1172,0,0,0,0,0,0,0,397,390,385,0,0,0,0,574,49.00%,598,51.00%,43,3.70%,4,0.30%,126,10.80%,8,0.70%,991,84.60%,305,26.00%,15,1.30%,383,32.70%
31R035,P.S. 35 The Clove Valley School,2011-12,342,0,49,65,54,61,49,64,0,0,0,0,0,0,0,172,50.30%,170,49.70%,31,9.10%,47,13.70%,68,19.90%,3,0.90%,193,56.40%,52,15.20%,12,3.50%,141,41.20%
31R035,P.S. 35 The Clove Valley School,2012-13,349,0,72,52,57,59,62,47,0,0,0,0,0,0,0,170,48.70%,179,51.30%,26,7.40%,36,10.30%,77,22.10%,4,1.10%,206,59.00%,65,18.60%,13,3.70%,139,39.80%
31R035,P.S. 35 The Clove Valley School,2013-14,369,0,61,76,53,59,60,60,0,0,0,0,0,0,0,173,46.90%,196,53.10%,20,5.40%,30,8.10%,87,23.60%,7,1.90%,225,61.00%,70,19.00%,12,3.30%,141,38.20%
31R035,P.S. 35 The Clove Valley School,2014-15,379,0,77,60,75,51,59,57,0,0,0,0,0,0,0,167,44.10%,212,55.90%,29,7.70%,32,8.40%,84,22.20%,11,2.90%,223,58.80%,70,18.50%,9,2.40%,152,40.10%
31R035,P.S. 35 The Clove Valley School,2015-16,373,0,66,72,54,72,50,59,0,0,0,0,0,0,0,168,45.00%,205,55.00%,23,6.20%,33,8.80%,88,23.60%,16,4.30%,213,57.10%,79,21.20%,10,2.70%,136,36.50%
31R036,P.S. 036 J. C. Drumgoole,2011-12,937,63,147,161,129,159,161,117,0,0,0,0,0,0,0,454,48.50%,483,51.50%,40,4.30%,7,0.70%,70,7.50%,2,0.20%,818,87.30%,180,19.20%,20,2.10%,271,28.90%
31R036,P.S. 036 J. C. Drumgoole,2012-13,956,50,140,150,163,132,159,162,0,0,0,0,0,0,0,460,48.10%,496,51.90%,42,4.40%,6,0.60%,73,7.60%,7,0.70%,828,86.60%,168,17.60%,18,1.90%,289,30.20%
31R036,P.S. 036 J. C. Drumgoole,2013-14,934,57,126,148,145,166,133,159,0,0,0,0,0,0,0,454,48.60%,480,51.40%,38,4.10%,7,0.70%,93,10.00%,11,1.20%,785,84.00%,196,21.00%,13,1.40%,287,30.70%
31R036,P.S. 036 J. C. Drumgoole,2014-15,912,72,131,126,145,142,166,130,0,0,0,0,0,0,0,429,47.00%,483,53.00%,40,4.40%,3,0.30%,99,10.90%,16,1.80%,754,82.70%,175,19.20%,17,1.90%,288,31.60%
31R036,P.S. 036 J. C. Drumgoole,2015-16,920,82,132,131,122,150,140,163,0,0,0,0,0,0,0,458,49.80%,462,50.20%,52,5.70%,2,0.20%,107,11.60%,15,1.60%,744,80.90%,178,19.30%,22,2.40%,299,32.50%
31R038,P.S. 038 George Cromwell,2011-12,371,18,52,59,68,48,60,66,0,0,0,0,0,0,0,198,53.40%,173,46.60%,19,5.10%,19,5.10%,98,26.40%,1,0.30%,234,63.10%,85,22.90%,38,10.20%,228,61.50%
31R038,P.S. 038 George Cromwell,2012-13,364,18,58,54,62,64,50,58,0,0,0,0,0,0,0,189,51.90%,175,48.10%,20,5.50%,17,4.70%,114,31.30%,2,0.50%,211,58.00%,77,21.20%,38,10.40%,258,70.90%
